entryId,empId,deptId,month,year,baseSalary,overtimePay,absenceDeduction,bonus,taxAmount,netSalary,status,version,processedAt
PE00009988,EMP0833,DEPT013,4,2024,18352000,1720500,2502545,0,1756996,15812959,PROCESSED,0,2024-04-28
PE00009989,EMP0833,DEPT013,5,2024,18352000,1251273,834182,0,1876909,16892182,PROCESSED,0,2024-05-28
PE00009990,EMP0833,DEPT013,6,2024,18352000,2658955,834182,0,2017677,18159096,PROCESSED,0,2024-06-28
PE00009991,EMP0833,DEPT013,7,2024,18352000,1407682,2502545,0,1725714,15531423,PROCESSED,0,2024-07-28
PE00009992,EMP0833,DEPT013,8,2024,18352000,0,834182,0,1751782,15766036,PROCESSED,0,2024-08-28
PE00009993,EMP0833,DEPT013,9,2024,18352000,1564091,2502545,0,1741355,15672191,PROCESSED,0,2024-09-28
PE00009994,EMP0833,DEPT013,10,2024,18352000,2815364,0,917600,2208496,19876468,PROCESSED,0,2024-10-28
PE00009995,EMP0833,DEPT013,11,2024,18352000,1876909,0,917600,2114651,19031858,PROCESSED,0,2024-11-28
PE00009996,EMP0833,DEPT013,12,2024,18352000,3128182,834182,0,2064600,18581400,PENDING,0,
PE00009997,EMP0834,DEPT014,1,2024,18650601,0,0,932530,1958313,17624818,PROCESSED,0,2024-01-28
PE00009998,EMP0834,DEPT014,2,2024,18650601,2225356,847755,0,2002820,18025382,PROCESSED,0,2024-02-28
PE00009999,EMP0834,DEPT014,3,2024,18650601,2543264,847755,0,2034611,18311499,PROCESSED,0,2024-03-28
PE00010000,EMP0834,DEPT014,4,2024,18650601,158954,2543264,0,1626629,14639662,PROCESSED,0,2024-04-28
PE00010001,EMP0834,DEPT014,5,2024,18650601,2543264,0,932530,2212640,19913755,PROCESSED,0,2024-05-28
PE00010002,EMP0834,DEPT014,6,2024,18650601,1271632,2543264,0,1737897,15641072,PROCESSED,0,2024-06-28
PE00010003,EMP0834,DEPT014,7,2024,18650601,158954,2543264,0,1626629,14639662,PROCESSED,0,2024-07-28
PE00010004,EMP0834,DEPT014,8,2024,18650601,1112678,2543264,0,1722002,15498013,PROCESSED,0,2024-08-28
PE00010005,EMP0834,DEPT014,9,2024,18650601,1748494,1695509,0,1870359,16833227,PROCESSED,0,2024-09-28
PE00010006,EMP0834,DEPT014,10,2024,18650601,1589540,847755,0,1939239,17453147,PROCESSED,0,2024-10-28
PE00010007,EMP0834,DEPT014,11,2024,18650601,1112678,0,932530,2069581,18626228,PROCESSED,0,2024-11-28
PE00010008,EMP0834,DEPT014,12,2024,18650601,317908,847755,0,1812075,16308679,PENDING,0,
PE00010009,EMP0835,DEPT015,1,2024,7633611,260237,346982,0,377343,7169523,PROCESSED,0,2024-01-28
PE00010010,EMP0835,DEPT015,2,2024,7633611,1236125,693965,0,408789,7766982,PROCESSED,0,2024-02-28
PE00010011,EMP0835,DEPT015,3,2024,7633611,455414,1040947,0,352404,6695674,PROCESSED,0,2024-03-28
PE00010012,EMP0835,DEPT015,4,2024,7633611,130118,0,381681,407271,7738139,PROCESSED,0,2024-04-28
PE00010013,EMP0835,DEPT015,5,2024,7633611,845769,346982,0,406620,7725778,PROCESSED,0,2024-05-28
PE00010014,EMP0835,DEPT015,6,2024,7633611,455414,693965,0,369753,7025307,PROCESSED,0,2024-06-28
PE00010015,EMP0835,DEPT015,7,2024,7633611,0,1040947,0,329633,6263031,PROCESSED,0,2024-07-28
PE00010016,EMP0835,DEPT015,8,2024,7633611,650592,346982,0,396861,7540360,PROCESSED,0,2024-08-28
PE00010017,EMP0835,DEPT015,9,2024,7633611,780710,1040947,0,368669,7004705,PROCESSED,0,2024-09-28
PE00010018,EMP0835,DEPT015,10,2024,7633611,455414,0,381681,423535,8047171,PROCESSED,0,2024-10-28
PE00010019,EMP0835,DEPT015,11,2024,7633611,975888,1040947,0,378428,7190124,PROCESSED,0,2024-11-28
PE00010020,EMP0835,DEPT015,12,2024,7633611,1171065,346982,0,422885,8034809,PENDING,0,
PE00010021,EMP0836,DEPT016,1,2024,19482500,166044,885568,0,1876298,16886678,PROCESSED,0,2024-01-28
PE00010022,EMP0836,DEPT016,2,2024,19482500,2988793,2656705,0,1981459,17833129,PROCESSED,0,2024-02-28
PE00010023,EMP0836,DEPT016,3,2024,19482500,0,885568,0,1859693,16737239,PROCESSED,0,2024-03-28
PE00010024,EMP0836,DEPT016,4,2024,19482500,0,1771136,0,1771136,15940228,PROCESSED,0,2024-04-28
PE00010025,EMP0836,DEPT016,5,2024,19482500,332088,2656705,0,1715788,15442095,PROCESSED,0,2024-05-28
PE00010026,EMP0836,DEPT016,6,2024,19482500,2158572,885568,0,2075550,18679954,PROCESSED,0,2024-06-28
PE00010027,EMP0836,DEPT016,7,2024,19482500,1660440,1771136,0,1937180,17434624,PROCESSED,0,2024-07-28
PE00010028,EMP0836,DEPT016,8,2024,19482500,332088,1771136,0,1804345,16239107,PROCESSED,0,2024-08-28
PE00010029,EMP0836,DEPT016,9,2024,19482500,2988793,1771136,0,2070016,18630141,PROCESSED,0,2024-09-28
PE00010030,EMP0836,DEPT016,10,2024,19482500,1162308,0,974125,2161893,19457040,PROCESSED,0,2024-10-28
PE00010031,EMP0836,DEPT016,11,2024,19482500,1494396,0,974125,2195102,19755919,PROCESSED,0,2024-11-28
PE00010032,EMP0836,DEPT016,12,2024,19482500,1992528,2656705,0,1881832,16936491,PENDING,0,
PE00010033,EMP0837,DEPT017,1,2024,12056172,308254,0,602809,1296724,11670511,PROCESSED,0,2024-01-28
PE00010034,EMP0837,DEPT017,2,2024,12056172,1233018,1644023,0,1164517,10480650,PROCESSED,0,2024-02-28
PE00010035,EMP0837,DEPT017,3,2024,12056172,1849526,0,602809,1450851,13057656,PROCESSED,0,2024-03-28
PE00010036,EMP0837,DEPT017,4,2024,12056172,1130266,1096016,0,1209042,10881380,PROCESSED,0,2024-04-28
PE00010037,EMP0837,DEPT017,5,2024,12056172,102751,1644023,0,1051490,9463410,PROCESSED,0,2024-05-28
PE00010038,EMP0837,DEPT017,6,2024,12056172,1335769,1096016,0,1229593,11066332,PROCESSED,0,2024-06-28
PE00010039,EMP0837,DEPT017,7,2024,12056172,513757,1644023,0,1092591,9833315,PROCESSED,0,2024-07-28
PE00010040,EMP0837,DEPT017,8,2024,12056172,411006,1096016,0,1137116,10234046,PROCESSED,0,2024-08-28
PE00010041,EMP0837,DEPT017,9,2024,12056172,1233018,548008,0,1274118,11467064,PROCESSED,0,2024-09-28
PE00010042,EMP0837,DEPT017,10,2024,12056172,308254,0,602809,1296724,11670511,PROCESSED,0,2024-10-28
PE00010043,EMP0837,DEPT017,11,2024,12056172,1438521,1096016,0,1239868,11158809,PROCESSED,0,2024-11-28
PE00010044,EMP0837,DEPT017,12,2024,12056172,1746775,0,602809,1440576,12965180,PENDING,0,
PE00010045,EMP0838,DEPT018,1,2024,9908091,337776,900736,0,467257,8877874,PROCESSED,0,2024-01-28
PE00010046,EMP0838,DEPT018,2,2024,9908091,422220,0,495405,541286,10284430,PROCESSED,0,2024-02-28
PE00010047,EMP0838,DEPT018,3,2024,9908091,844440,900736,0,492590,9359205,PROCESSED,0,2024-03-28
PE00010048,EMP0838,DEPT018,4,2024,9908091,337776,0,495405,537064,10204208,PROCESSED,0,2024-04-28
PE00010049,EMP0838,DEPT018,5,2024,9908091,1097771,900736,0,505256,9599870,PROCESSED,0,2024-05-28
PE00010050,EMP0838,DEPT018,6,2024,9908091,1351103,0,495405,587730,11166869,PROCESSED,0,2024-06-28
PE00010051,EMP0838,DEPT018,7,2024,9908091,1688879,450368,0,557330,10589272,PROCESSED,0,2024-07-28
PE00010052,EMP0838,DEPT018,8,2024,9908091,337776,0,495405,537064,10204208,PROCESSED,0,2024-08-28
PE00010053,EMP0838,DEPT018,9,2024,9908091,1688879,900736,0,534812,10161422,PROCESSED,0,2024-09-28
PE00010054,EMP0838,DEPT018,10,2024,9908091,253332,900736,0,463034,8797653,PROCESSED,0,2024-10-28
PE00010055,EMP0838,DEPT018,11,2024,9908091,1182215,1351103,0,486960,9252243,PROCESSED,0,2024-11-28
PE00010056,EMP0838,DEPT018,12,2024,9908091,675552,0,495405,553952,10525096,PENDING,0,
PE00010057,EMP0839,DEPT019,1,2024,11933935,1017097,1627355,0,1132368,10191309,PROCESSED,0,2024-01-28
PE00010058,EMP0839,DEPT019,2,2024,11933935,1017097,1084903,0,1186613,10679516,PROCESSED,0,2024-02-28
PE00010059,EMP0839,DEPT019,3,2024,11933935,915387,0,596697,1344602,12101417,PROCESSED,0,2024-03-28
PE00010060,EMP0839,DEPT019,4,2024,11933935,1830774,1627355,0,1213735,10923619,PROCESSED,0,2024-04-28
PE00010061,EMP0839,DEPT019,5,2024,11933935,1118806,0,596697,1364944,12284494,PROCESSED,0,2024-05-28
PE00010062,EMP0839,DEPT019,6,2024,11933935,203419,0,596697,1273405,11460646,PROCESSED,0,2024-06-28
PE00010063,EMP0839,DEPT019,7,2024,11933935,2034193,0,596697,1456483,13108342,PROCESSED,0,2024-07-28
PE00010064,EMP0839,DEPT019,8,2024,11933935,1220516,0,596697,1375115,12376033,PROCESSED,0,2024-08-28
PE00010065,EMP0839,DEPT019,9,2024,11933935,1729064,542452,0,1312055,11808492,PROCESSED,0,2024-09-28
PE00010066,EMP0839,DEPT019,10,2024,11933935,1627355,1084903,0,1247639,11228748,PROCESSED,0,2024-10-28
PE00010067,EMP0839,DEPT019,11,2024,11933935,1423935,1084903,0,1227297,11045670,PROCESSED,0,2024-11-28
PE00010068,EMP0839,DEPT019,12,2024,11933935,1220516,0,596697,1375115,12376033,PENDING,0,
PE00010069,EMP0840,DEPT020,1,2024,17941745,764563,1631068,0,1707524,15367716,PROCESSED,0,2024-01-28
PE00010070,EMP0840,DEPT020,2,2024,17941745,2446602,2446602,0,1794175,16147570,PROCESSED,0,2024-02-28
PE00010071,EMP0840,DEPT020,3,2024,17941745,3058252,1631068,0,1936893,17432036,PROCESSED,0,2024-03-28
PE00010072,EMP0840,DEPT020,4,2024,17941745,2599514,2446602,0,1809466,16285191,PROCESSED,0,2024-04-28
PE00010073,EMP0840,DEPT020,5,2024,17941745,2905339,815534,0,2003155,18028395,PROCESSED,0,2024-05-28
PE00010074,EMP0840,DEPT020,6,2024,17941745,2446602,1631068,0,1875728,16881551,PROCESSED,0,2024-06-28
PE00010075,EMP0840,DEPT020,7,2024,17941745,2446602,2446602,0,1794175,16147570,PROCESSED,0,2024-07-28
PE00010076,EMP0840,DEPT020,8,2024,17941745,1834951,815534,0,1896116,17065046,PROCESSED,0,2024-08-28
PE00010077,EMP0840,DEPT020,9,2024,17941745,1223301,815534,0,1834951,16514561,PROCESSED,0,2024-09-28
PE00010078,EMP0840,DEPT020,10,2024,17941745,2599514,815534,0,1972573,17753152,PROCESSED,0,2024-10-28
PE00010079,EMP0840,DEPT020,11,2024,17941745,3058252,815534,0,2018446,18166017,PROCESSED,0,2024-11-28
PE00010080,EMP0840,DEPT020,12,2024,17941745,2905339,815534,0,2003155,18028395,PENDING,0,
PE00010081,EMP0841,DEPT001,1,2024,5854328,498948,266106,0,304359,5782811,PROCESSED,0,2024-01-28
PE00010082,EMP0841,DEPT001,2,2024,5854328,598738,0,292716,337289,6408493,PROCESSED,0,2024-02-28
PE00010083,EMP0841,DEPT001,3,2024,5854328,698528,532212,0,301032,5719612,PROCESSED,0,2024-03-28
PE00010084,EMP0841,DEPT001,4,2024,5854328,598738,266106,0,309348,5877612,PROCESSED,0,2024-04-28
PE00010085,EMP0841,DEPT001,5,2024,5854328,199579,532212,0,276085,5245610,PROCESSED,0,2024-05-28
PE00010086,EMP0841,DEPT001,6,2024,5854328,498948,266106,0,304359,5782811,PROCESSED,0,2024-06-28
PE00010087,EMP0841,DEPT001,7,2024,5854328,698528,798317,0,287727,5466812,PROCESSED,0,2024-07-28
PE00010088,EMP0841,DEPT001,8,2024,5854328,698528,0,292716,342279,6503293,PROCESSED,0,2024-08-28
PE00010089,EMP0841,DEPT001,9,2024,5854328,399159,266106,0,299369,5688012,PROCESSED,0,2024-09-28
PE00010090,EMP0841,DEPT001,10,2024,5854328,948002,0,292716,354752,6740294,PROCESSED,0,2024-10-28
PE00010091,EMP0841,DEPT001,11,2024,5854328,498948,798317,0,277748,5277211,PROCESSED,0,2024-11-28
PE00010092,EMP0841,DEPT001,12,2024,5854328,698528,532212,0,301032,5719612,PENDING,0,
PE00010093,EMP0842,DEPT002,1,2024,17275480,1325108,1570498,0,1703009,15327081,PROCESSED,0,2024-01-28
PE00010094,EMP0842,DEPT002,2,2024,17275480,588937,1570498,0,1629392,14664527,PROCESSED,0,2024-02-28
PE00010095,EMP0842,DEPT002,3,2024,17275480,2061279,1570498,0,1776626,15989635,PROCESSED,0,2024-03-28
PE00010096,EMP0842,DEPT002,4,2024,17275480,294468,1570498,0,1599945,14399505,PROCESSED,0,2024-04-28
PE00010097,EMP0842,DEPT002,5,2024,17275480,1766810,1570498,0,1747179,15724613,PROCESSED,0,2024-05-28
PE00010098,EMP0842,DEPT002,6,2024,17275480,736171,2355747,0,1565590,14090314,PROCESSED,0,2024-06-28
PE00010099,EMP0842,DEPT002,7,2024,17275480,588937,2355747,0,1550867,13957803,PROCESSED,0,2024-07-28
PE00010100,EMP0842,DEPT002,8,2024,17275480,2061279,0,863774,2020053,18180480,PROCESSED,0,2024-08-28
PE00010101,EMP0842,DEPT002,9,2024,17275480,2797450,785249,0,1928768,17358913,PROCESSED,0,2024-09-28
PE00010102,EMP0842,DEPT002,10,2024,17275480,147234,785249,0,1663747,14973718,PROCESSED,0,2024-10-28
PE00010103,EMP0842,DEPT002,11,2024,17275480,2061279,2355747,0,1698101,15282911,PROCESSED,0,2024-11-28
PE00010104,EMP0842,DEPT002,12,2024,17275480,0,1570498,0,1570498,14134484,PENDING,0,
PE00010105,EMP0843,DEPT003,1,2024,18036739,1076055,1639704,0,1747309,15725781,PROCESSED,0,2024-01-28
PE00010106,EMP0843,DEPT003,2,2024,18036739,2920722,1639704,0,1931776,17385981,PROCESSED,0,2024-02-28
PE00010107,EMP0843,DEPT003,3,2024,18036739,614889,2459555,0,1619207,14572866,PROCESSED,0,2024-03-28
PE00010108,EMP0843,DEPT003,4,2024,18036739,768611,819852,0,1798550,16186948,PROCESSED,0,2024-04-28
PE00010109,EMP0843,DEPT003,5,2024,18036739,3074444,1639704,0,1947148,17524331,PROCESSED,0,2024-05-28
PE00010110,EMP0843,DEPT003,6,2024,18036739,2767000,0,901837,2170558,19535018,PROCESSED,0,2024-06-28
PE00010111,EMP0843,DEPT003,7,2024,18036739,307444,2459555,0,1588463,14296165,PROCESSED,0,2024-07-28
PE00010112,EMP0843,DEPT003,8,2024,18036739,307444,819852,0,1752433,15771898,PROCESSED,0,2024-08-28
PE00010113,EMP0843,DEPT003,9,2024,18036739,614889,2459555,0,1619207,14572866,PROCESSED,0,2024-09-28
PE00010114,EMP0843,DEPT003,10,2024,18036739,1229778,819852,0,1844667,16601998,PROCESSED,0,2024-10-28
PE00010115,EMP0843,DEPT003,11,2024,18036739,0,0,901837,1893858,17044718,PROCESSED,0,2024-11-28
PE00010116,EMP0843,DEPT003,12,2024,18036739,1537222,0,901837,2047580,18428218,PENDING,0,
PE00010117,EMP0844,DEPT004,1,2024,9664904,0,1317941,0,417348,7929615,PROCESSED,0,2024-01-28
PE00010118,EMP0844,DEPT004,2,2024,9664904,823713,439314,0,502465,9546838,PROCESSED,0,2024-02-28
PE00010119,EMP0844,DEPT004,3,2024,9664904,906085,439314,0,506584,9625091,PROCESSED,0,2024-03-28
PE00010120,EMP0844,DEPT004,4,2024,9664904,1317941,1317941,0,483245,9181659,PROCESSED,0,2024-04-28
PE00010121,EMP0844,DEPT004,5,2024,9664904,1565055,0,483245,585660,11127544,PROCESSED,0,2024-05-28
PE00010122,EMP0844,DEPT004,6,2024,9664904,0,878628,0,439314,8346962,PROCESSED,0,2024-06-28
PE00010123,EMP0844,DEPT004,7,2024,9664904,1565055,439314,0,539532,10251113,PROCESSED,0,2024-07-28
PE00010124,EMP0844,DEPT004,8,2024,9664904,1153199,1317941,0,475008,9025154,PROCESSED,0,2024-08-28
PE00010125,EMP0844,DEPT004,9,2024,9664904,1400313,878628,0,509329,9677260,PROCESSED,0,2024-09-28
PE00010126,EMP0844,DEPT004,10,2024,9664904,247114,878628,0,451670,8581720,PROCESSED,0,2024-10-28
PE00010127,EMP0844,DEPT004,11,2024,9664904,1647427,1317941,0,499720,9494670,PROCESSED,0,2024-11-28
PE00010128,EMP0844,DEPT004,12,2024,9664904,164743,0,483245,515645,9797247,PENDING,0,
PE00010129,EMP0845,DEPT005,1,2024,18748342,2556592,852197,0,2045274,18407463,PROCESSED,0,2024-01-28
PE00010130,EMP0845,DEPT005,2,2024,18748342,159787,1704395,0,1720373,15483361,PROCESSED,0,2024-02-28
PE00010131,EMP0845,DEPT005,3,2024,18748342,1757657,0,937417,2144342,19299074,PROCESSED,0,2024-03-28
PE00010132,EMP0845,DEPT005,4,2024,18748342,2396805,1704395,0,1944075,17496677,PROCESSED,0,2024-04-28
PE00010133,EMP0845,DEPT005,5,2024,18748342,2556592,2556592,0,1874834,16873508,PROCESSED,0,2024-05-28
PE00010134,EMP0845,DEPT005,6,2024,18748342,1438083,0,937417,2112384,19011458,PROCESSED,0,2024-06-28
PE00010135,EMP0845,DEPT005,7,2024,18748342,798935,1704395,0,1784288,16058594,PROCESSED,0,2024-07-28
PE00010136,EMP0845,DEPT005,8,2024,18748342,319574,2556592,0,1651132,14860192,PROCESSED,0,2024-08-28
PE00010137,EMP0845,DEPT005,9,2024,18748342,2237018,0,937417,2192278,19730499,PROCESSED,0,2024-09-28
PE00010138,EMP0845,DEPT005,10,2024,18748342,479361,852197,0,1837551,16537955,PROCESSED,0,2024-10-28
PE00010139,EMP0845,DEPT005,11,2024,18748342,798935,852197,0,1869508,16825572,PROCESSED,0,2024-11-28
PE00010140,EMP0845,DEPT005,12,2024,18748342,2876166,1704395,0,1992011,17928102,PENDING,0,
PE00010141,EMP0846,DEPT006,1,2024,11404408,0,0,570220,1197463,10777165,PROCESSED,0,2024-01-28
PE00010142,EMP0846,DEPT006,2,2024,11404408,485983,1555147,0,1033524,9301720,PROCESSED,0,2024-02-28
PE00010143,EMP0846,DEPT006,3,2024,11404408,1360753,518382,0,1224678,11022101,PROCESSED,0,2024-03-28
PE00010144,EMP0846,DEPT006,4,2024,11404408,1555147,518382,0,1244117,11197056,PROCESSED,0,2024-04-28
PE00010145,EMP0846,DEPT006,5,2024,11404408,777573,1036764,0,1114522,10030695,PROCESSED,0,2024-05-28
PE00010146,EMP0846,DEPT006,6,2024,11404408,1943933,518382,0,1282996,11546963,PROCESSED,0,2024-06-28
PE00010147,EMP0846,DEPT006,7,2024,11404408,388787,1036764,0,1075643,9680788,PROCESSED,0,2024-07-28
PE00010148,EMP0846,DEPT006,8,2024,11404408,1166360,1555147,0,1101562,9914059,PROCESSED,0,2024-08-28
PE00010149,EMP0846,DEPT006,9,2024,11404408,1652343,518382,0,1253837,11284532,PROCESSED,0,2024-09-28
PE00010150,EMP0846,DEPT006,10,2024,11404408,1360753,1555147,0,1121001,10089013,PROCESSED,0,2024-10-28
PE00010151,EMP0846,DEPT006,11,2024,11404408,777573,1036764,0,1114522,10030695,PROCESSED,0,2024-11-28
PE00010152,EMP0846,DEPT006,12,2024,11404408,194393,518382,0,1108042,9972377,PENDING,0,
PE00010153,EMP0847,DEPT007,1,2024,6896160,940385,940385,0,344808,6551352,PROCESSED,0,2024-01-28
PE00010154,EMP0847,DEPT007,2,2024,6896160,1175482,0,344808,420823,7995627,PROCESSED,0,2024-02-28
PE00010155,EMP0847,DEPT007,3,2024,6896160,528967,940385,0,324237,6160505,PROCESSED,0,2024-03-28
PE00010156,EMP0847,DEPT007,4,2024,6896160,470193,313462,0,352645,6700246,PROCESSED,0,2024-04-28
PE00010157,EMP0847,DEPT007,5,2024,6896160,881611,626924,0,357542,6793305,PROCESSED,0,2024-05-28
PE00010158,EMP0847,DEPT007,6,2024,6896160,1116708,940385,0,353624,6718859,PROCESSED,0,2024-06-28
PE00010159,EMP0847,DEPT007,7,2024,6896160,1057934,313462,0,382032,7258600,PROCESSED,0,2024-07-28
PE00010160,EMP0847,DEPT007,8,2024,6896160,705289,0,344808,397313,7548944,PROCESSED,0,2024-08-28
PE00010161,EMP0847,DEPT007,9,2024,6896160,117548,0,344808,367926,6990590,PROCESSED,0,2024-09-28
PE00010162,EMP0847,DEPT007,10,2024,6896160,293870,313462,0,343828,6532740,PROCESSED,0,2024-10-28
PE00010163,EMP0847,DEPT007,11,2024,6896160,587741,313462,0,358522,6811917,PROCESSED,0,2024-11-28
PE00010164,EMP0847,DEPT007,12,2024,6896160,764063,0,344808,400252,7604779,PENDING,0,
PE00010165,EMP0848,DEPT008,1,2024,19572552,2502173,889661,0,2118506,19066558,PROCESSED,0,2024-01-28
PE00010166,EMP0848,DEPT008,2,2024,19572552,3169419,1779323,0,2096265,18866383,PROCESSED,0,2024-02-28
PE00010167,EMP0848,DEPT008,3,2024,19572552,667246,0,978628,2121843,19096583,PROCESSED,0,2024-03-28
PE00010168,EMP0848,DEPT008,4,2024,19572552,1000869,0,978628,2155205,19396844,PROCESSED,0,2024-04-28
PE00010169,EMP0848,DEPT008,5,2024,19572552,2001738,2668984,0,1890531,17014775,PROCESSED,0,2024-05-28
PE00010170,EMP0848,DEPT008,6,2024,19572552,1501304,0,978628,2205248,19847236,PROCESSED,0,2024-06-28
PE00010171,EMP0848,DEPT008,7,2024,19572552,667246,889661,0,1935014,17415123,PROCESSED,0,2024-07-28
PE00010172,EMP0848,DEPT008,8,2024,19572552,2835796,0,978628,2338698,21048278,PROCESSED,0,2024-08-28
PE00010173,EMP0848,DEPT008,9,2024,19572552,2001738,1779323,0,1979497,17815470,PROCESSED,0,2024-09-28
PE00010174,EMP0848,DEPT008,10,2024,19572552,2835796,1779323,0,2062903,18566122,PROCESSED,0,2024-10-28
PE00010175,EMP0848,DEPT008,11,2024,19572552,3002607,1779323,0,2079584,18716252,PROCESSED,0,2024-11-28
PE00010176,EMP0848,DEPT008,12,2024,19572552,2335361,889661,0,2101825,18916427,PENDING,0,
PE00010177,EMP0849,DEPT009,1,2024,18231538,0,0,911577,1914312,17228803,PROCESSED,0,2024-01-28
PE00010178,EMP0849,DEPT009,2,2024,18231538,1087677,0,911577,2023079,18207713,PROCESSED,0,2024-02-28
PE00010179,EMP0849,DEPT009,3,2024,18231538,2952266,1657413,0,1952639,17573752,PROCESSED,0,2024-03-28
PE00010180,EMP0849,DEPT009,4,2024,18231538,2175354,2486119,0,1792077,16128696,PROCESSED,0,2024-04-28
PE00010181,EMP0849,DEPT009,5,2024,18231538,932295,1657413,0,1750642,15755778,PROCESSED,0,2024-05-28
PE00010182,EMP0849,DEPT009,6,2024,18231538,621530,2486119,0,1636695,14730254,PROCESSED,0,2024-06-28
PE00010183,EMP0849,DEPT009,7,2024,18231538,776912,0,911577,1992003,17928024,PROCESSED,0,2024-07-28
PE00010184,EMP0849,DEPT009,8,2024,18231538,2019972,0,911577,2116309,19046778,PROCESSED,0,2024-08-28
PE00010185,EMP0849,DEPT009,9,2024,18231538,466147,828706,0,1786898,16082081,PROCESSED,0,2024-09-28
PE00010186,EMP0849,DEPT009,10,2024,18231538,1243059,0,911577,2038617,18347557,PROCESSED,0,2024-10-28
PE00010187,EMP0849,DEPT009,11,2024,18231538,1709207,0,911577,2085232,18767090,PROCESSED,0,2024-11-28
PE00010188,EMP0849,DEPT009,12,2024,18231538,2330736,0,911577,2147385,19326466,PENDING,0,
PE00010189,EMP0850,DEPT010,1,2024,9865391,1008960,1345281,0,476454,9052616,PROCESSED,0,2024-01-28
PE00010190,EMP0850,DEPT010,2,2024,9865391,1261201,1345281,0,489066,9292245,PROCESSED,0,2024-02-28
PE00010191,EMP0850,DEPT010,3,2024,9865391,1177121,1345281,0,484862,9212369,PROCESSED,0,2024-03-28
PE00010192,EMP0850,DEPT010,4,2024,9865391,0,448427,0,470848,8946116,PROCESSED,0,2024-04-28
PE00010193,EMP0850,DEPT010,5,2024,9865391,504480,448427,0,496072,9425372,PROCESSED,0,2024-05-28
PE00010194,EMP0850,DEPT010,6,2024,9865391,756720,448427,0,508684,9665000,PROCESSED,0,2024-06-28
PE00010195,EMP0850,DEPT010,7,2024,9865391,1681601,448427,0,554928,10543637,PROCESSED,0,2024-07-28
PE00010196,EMP0850,DEPT010,8,2024,9865391,588560,896854,0,477855,9079242,PROCESSED,0,2024-08-28
PE00010197,EMP0850,DEPT010,9,2024,9865391,588560,448427,0,500276,9505248,PROCESSED,0,2024-09-28
PE00010198,EMP0850,DEPT010,10,2024,9865391,84080,896854,0,452631,8599986,PROCESSED,0,2024-10-28
PE00010199,EMP0850,DEPT010,11,2024,9865391,756720,1345281,0,463842,8812988,PROCESSED,0,2024-11-28
PE00010200,EMP0850,DEPT010,12,2024,9865391,1008960,896854,0,498875,9478622,PENDING,0,
PE00010201,EMP0851,DEPT011,1,2024,17062485,1454189,775568,0,1774111,15966995,PROCESSED,0,2024-01-28
PE00010202,EMP0851,DEPT011,2,2024,17062485,2181284,2326703,0,1691707,15225359,PROCESSED,0,2024-02-28
PE00010203,EMP0851,DEPT011,3,2024,17062485,581676,775568,0,1686859,15181734,PROCESSED,0,2024-03-28
PE00010204,EMP0851,DEPT011,4,2024,17062485,1890446,2326703,0,1662623,14963605,PROCESSED,0,2024-04-28
PE00010205,EMP0851,DEPT011,5,2024,17062485,2762959,0,853124,2067857,18610711,PROCESSED,0,2024-05-28
PE00010206,EMP0851,DEPT011,6,2024,17062485,436257,775568,0,1672317,15050857,PROCESSED,0,2024-06-28
PE00010207,EMP0851,DEPT011,7,2024,17062485,2472121,2326703,0,1720790,15487113,PROCESSED,0,2024-07-28
PE00010208,EMP0851,DEPT011,8,2024,17062485,2326703,775568,0,1861362,16752258,PROCESSED,0,2024-08-28
PE00010209,EMP0851,DEPT011,9,2024,17062485,1454189,775568,0,1774111,15966995,PROCESSED,0,2024-09-28
PE00010210,EMP0851,DEPT011,10,2024,17062485,2035865,1551135,0,1754722,15792493,PROCESSED,0,2024-10-28
PE00010211,EMP0851,DEPT011,11,2024,17062485,581676,2326703,0,1531746,13785712,PROCESSED,0,2024-11-28
PE00010212,EMP0851,DEPT011,12,2024,17062485,2326703,2326703,0,1706249,15356236,PENDING,0,
PE00010213,EMP0852,DEPT012,1,2024,15743291,2280988,1431208,0,1659307,14933764,PROCESSED,0,2024-01-28
PE00010214,EMP0852,DEPT012,2,2024,15743291,1207582,2146812,0,1480406,13323655,PROCESSED,0,2024-02-28
PE00010215,EMP0852,DEPT012,3,2024,15743291,670879,715604,0,1569857,14128709,PROCESSED,0,2024-03-28
PE00010216,EMP0852,DEPT012,4,2024,15743291,2146812,2146812,0,1574329,14168962,PROCESSED,0,2024-04-28
PE00010217,EMP0852,DEPT012,5,2024,15743291,268352,0,787165,1679881,15118927,PROCESSED,0,2024-05-28
PE00010218,EMP0852,DEPT012,6,2024,15743291,1073406,2146812,0,1466989,13202896,PROCESSED,0,2024-06-28
PE00010219,EMP0852,DEPT012,7,2024,15743291,1073406,0,787165,1760386,15843476,PROCESSED,0,2024-07-28
PE00010220,EMP0852,DEPT012,8,2024,15743291,1207582,0,787165,1773804,15964234,PROCESSED,0,2024-08-28
PE00010221,EMP0852,DEPT012,9,2024,15743291,1341758,715604,0,1636945,14732500,PROCESSED,0,2024-09-28
PE00010222,EMP0852,DEPT012,10,2024,15743291,2415164,0,787165,1894562,17051058,PROCESSED,0,2024-10-28
PE00010223,EMP0852,DEPT012,11,2024,15743291,2683516,1431208,0,1699560,15296039,PROCESSED,0,2024-11-28
