attendId,empId,month,year,workDays,absenceDays,overtimeHours,lateCount
ATT0009283,EMP0774,7,2024,18,2,7,3
ATT0009284,EMP0774,8,2024,18,1,17,3
ATT0009285,EMP0774,9,2024,20,2,12,0
ATT0009286,EMP0774,10,2024,19,2,11,2
ATT0009287,EMP0774,11,2024,21,1,20,3
ATT0009288,EMP0774,12,2024,20,2,17,3
ATT0009289,EMP0775,1,2024,22,2,4,3
ATT0009290,EMP0775,2,2024,19,2,4,0
ATT0009291,EMP0775,3,2024,19,0,11,0
ATT0009292,EMP0775,4,2024,20,2,2,1
ATT0009293,EMP0775,5,2024,18,3,4,1
ATT0009294,EMP0775,6,2024,18,3,1,1
ATT0009295,EMP0775,7,2024,18,1,17,2
ATT0009296,EMP0775,8,2024,22,0,5,0
ATT0009297,EMP0775,9,2024,18,0,15,0
ATT0009298,EMP0775,10,2024,18,1,10,1
ATT0009299,EMP0775,11,2024,20,1,6,0
ATT0009300,EMP0775,12,2024,22,1,10,1
ATT0009301,EMP0776,1,2024,21,1,12,3
ATT0009302,EMP0776,2,2024,19,3,15,2
ATT0009303,EMP0776,3,2024,19,3,6,2
ATT0009304,EMP0776,4,2024,21,3,5,2
ATT0009305,EMP0776,5,2024,18,2,13,1
ATT0009306,EMP0776,6,2024,22,1,15,0
ATT0009307,EMP0776,7,2024,20,3,1,3
ATT0009308,EMP0776,8,2024,19,2,6,3
ATT0009309,EMP0776,9,2024,18,1,13,1
ATT0009310,EMP0776,10,2024,22,3,2,0
ATT0009311,EMP0776,11,2024,19,1,5,2
ATT0009312,EMP0776,12,2024,21,3,13,3
ATT0009313,EMP0777,1,2024,20,1,6,2
ATT0009314,EMP0777,2,2024,19,0,12,3
ATT0009315,EMP0777,3,2024,18,2,5,0
ATT0009316,EMP0777,4,2024,21,0,4,1
ATT0009317,EMP0777,5,2024,20,2,0,3
ATT0009318,EMP0777,6,2024,19,1,13,3
ATT0009319,EMP0777,7,2024,18,3,18,2
ATT0009320,EMP0777,8,2024,19,1,16,3
ATT0009321,EMP0777,9,2024,20,1,1,0
ATT0009322,EMP0777,10,2024,20,0,8,2
ATT0009323,EMP0777,11,2024,21,3,1,2
ATT0009324,EMP0777,12,2024,22,1,8,1
ATT0009325,EMP0778,1,2024,18,0,7,2
ATT0009326,EMP0778,2,2024,21,2,11,1
ATT0009327,EMP0778,3,2024,20,1,15,1
ATT0009328,EMP0778,4,2024,22,0,9,1
ATT0009329,EMP0778,5,2024,21,3,9,2
ATT0009330,EMP0778,6,2024,22,0,13,0
ATT0009331,EMP0778,7,2024,20,1,5,0
ATT0009332,EMP0778,8,2024,21,1,5,2
ATT0009333,EMP0778,9,2024,18,2,13,3
ATT0009334,EMP0778,10,2024,19,1,4,0
ATT0009335,EMP0778,11,2024,22,0,7,0
ATT0009336,EMP0778,12,2024,22,2,15,1
ATT0009337,EMP0779,1,2024,20,0,6,3
ATT0009338,EMP0779,2,2024,21,1,12,0
ATT0009339,EMP0779,3,2024,19,2,6,2
ATT0009340,EMP0779,4,2024,19,0,0,2
ATT0009341,EMP0779,5,2024,22,1,17,1
ATT0009342,EMP0779,6,2024,20,3,10,0
ATT0009343,EMP0779,7,2024,22,1,5,2
ATT0009344,EMP0779,8,2024,22,3,7,2
ATT0009345,EMP0779,9,2024,20,3,2,3
ATT0009346,EMP0779,10,2024,22,1,7,0
ATT0009347,EMP0779,11,2024,18,3,10,2
ATT0009348,EMP0779,12,2024,21,1,12,0
ATT0009349,EMP0780,1,2024,18,3,10,0
ATT0009350,EMP0780,2,2024,22,0,16,0
ATT0009351,EMP0780,3,2024,19,0,8,0
ATT0009352,EMP0780,4,2024,22,2,13,3
ATT0009353,EMP0780,5,2024,20,3,15,0
ATT0009354,EMP0780,6,2024,19,3,10,3
ATT0009355,EMP0780,7,2024,21,2,8,2
ATT0009356,EMP0780,8,2024,19,3,10,3
ATT0009357,EMP0780,9,2024,21,1,8,2
ATT0009358,EMP0780,10,2024,18,3,16,3
ATT0009359,EMP0780,11,2024,21,3,18,0
ATT0009360,EMP0780,12,2024,22,2,17,0
ATT0009361,EMP0781,1,2024,22,2,17,2
ATT0009362,EMP0781,2,2024,21,2,2,0
ATT0009363,EMP0781,3,2024,22,0,20,3
ATT0009364,EMP0781,4,2024,18,1,20,2
ATT0009365,EMP0781,5,2024,22,3,8,0
ATT0009366,EMP0781,6,2024,22,1,8,0
ATT0009367,EMP0781,7,2024,21,1,19,3
ATT0009368,EMP0781,8,2024,18,3,18,3
ATT0009369,EMP0781,9,2024,19,3,18,0
ATT0009370,EMP0781,10,2024,22,3,12,3
ATT0009371,EMP0781,11,2024,19,3,19,3
ATT0009372,EMP0781,12,2024,20,2,3,1
ATT0009373,EMP0782,1,2024,20,0,18,3
ATT0009374,EMP0782,2,2024,22,2,15,0
ATT0009375,EMP0782,3,2024,18,0,1,1
ATT0009376,EMP0782,4,2024,21,3,2,0
ATT0009377,EMP0782,5,2024,22,3,15,3
ATT0009378,EMP0782,6,2024,21,0,13,0
ATT0009379,EMP0782,7,2024,20,0,7,1
ATT0009380,EMP0782,8,2024,19,1,10,1
ATT0009381,EMP0782,9,2024,22,1,7,3
ATT0009382,EMP0782,10,2024,22,2,17,0
ATT0009383,EMP0782,11,2024,21,2,4,2
ATT0009384,EMP0782,12,2024,19,1,1,2
ATT0009385,EMP0783,1,2024,21,1,11,0
ATT0009386,EMP0783,2,2024,18,2,13,0
ATT0009387,EMP0783,3,2024,21,0,4,2
ATT0009388,EMP0783,4,2024,19,3,18,2
ATT0009389,EMP0783,5,2024,19,1,7,0
ATT0009390,EMP0783,6,2024,20,3,18,2
ATT0009391,EMP0783,7,2024,19,0,5,3
ATT0009392,EMP0783,8,2024,19,1,17,3
ATT0009393,EMP0783,9,2024,19,1,17,1
ATT0009394,EMP0783,10,2024,21,0,20,1
ATT0009395,EMP0783,11,2024,21,2,14,0
ATT0009396,EMP0783,12,2024,22,3,19,1
ATT0009397,EMP0784,1,2024,19,2,13,1
ATT0009398,EMP0784,2,2024,18,2,15,2
ATT0009399,EMP0784,3,2024,20,0,2,0
ATT0009400,EMP0784,4,2024,20,1,11,0
ATT0009401,EMP0784,5,2024,20,1,6,1
ATT0009402,EMP0784,6,2024,20,2,3,3
ATT0009403,EMP0784,7,2024,22,0,19,2
ATT0009404,EMP0784,8,2024,18,1,8,2
ATT0009405,EMP0784,9,2024,18,2,17,2
ATT0009406,EMP0784,10,2024,21,2,10,1
ATT0009407,EMP0784,11,2024,20,1,3,2
ATT0009408,EMP0784,12,2024,18,1,5,0
ATT0009409,EMP0785,1,2024,21,3,16,1
ATT0009410,EMP0785,2,2024,21,3,16,3
ATT0009411,EMP0785,3,2024,18,2,8,0
ATT0009412,EMP0785,4,2024,22,1,9,0
ATT0009413,EMP0785,5,2024,19,2,3,1
ATT0009414,EMP0785,6,2024,22,2,16,0
ATT0009415,EMP0785,7,2024,18,1,5,1
ATT0009416,EMP0785,8,2024,20,3,8,1
ATT0009417,EMP0785,9,2024,21,1,18,0
ATT0009418,EMP0785,10,2024,19,1,7,0
ATT0009419,EMP0785,11,2024,21,0,15,1
ATT0009420,EMP0785,12,2024,19,3,15,2
ATT0009421,EMP0786,1,2024,20,0,3,3
ATT0009422,EMP0786,2,2024,18,3,20,3
ATT0009423,EMP0786,3,2024,21,2,6,3
ATT0009424,EMP0786,4,2024,19,1,3,1
ATT0009425,EMP0786,5,2024,19,0,6,2
ATT0009426,EMP0786,6,2024,19,3,18,2
ATT0009427,EMP0786,7,2024,21,1,12,1
ATT0009428,EMP0786,8,2024,20,2,14,2
ATT0009429,EMP0786,9,2024,20,3,5,0
ATT0009430,EMP0786,10,2024,22,3,6,2
ATT0009431,EMP0786,11,2024,21,2,3,3
ATT0009432,EMP0786,12,2024,21,1,1,2
ATT0009433,EMP0787,1,2024,19,1,1,3
ATT0009434,EMP0787,2,2024,21,3,8,0
ATT0009435,EMP0787,3,2024,19,2,5,1
ATT0009436,EMP0787,4,2024,20,0,11,0
ATT0009437,EMP0787,5,2024,21,2,9,0
ATT0009438,EMP0787,6,2024,20,1,12,3
ATT0009439,EMP0787,7,2024,21,3,13,2
ATT0009440,EMP0787,8,2024,21,3,15,1
ATT0009441,EMP0787,9,2024,21,2,2,0
ATT0009442,EMP0787,10,2024,18,2,10,2
ATT0009443,EMP0787,11,2024,20,1,13,1
ATT0009444,EMP0787,12,2024,20,2,16,0
ATT0009445,EMP0788,1,2024,20,3,20,1
ATT0009446,EMP0788,2,2024,22,0,8,0
ATT0009447,EMP0788,3,2024,20,2,8,3
ATT0009448,EMP0788,4,2024,19,2,16,2
ATT0009449,EMP0788,5,2024,20,3,0,3
ATT0009450,EMP0788,6,2024,21,1,16,2
ATT0009451,EMP0788,7,2024,22,3,10,2
ATT0009452,EMP0788,8,2024,20,3,13,1
ATT0009453,EMP0788,9,2024,19,1,7,3
ATT0009454,EMP0788,10,2024,21,0,5,2
ATT0009455,EMP0788,11,2024,21,0,5,1
ATT0009456,EMP0788,12,2024,21,0,3,0
ATT0009457,EMP0789,1,2024,21,1,3,2
ATT0009458,EMP0789,2,2024,19,3,1,1
ATT0009459,EMP0789,3,2024,21,1,9,2
ATT0009460,EMP0789,4,2024,21,1,14,1
ATT0009461,EMP0789,5,2024,18,3,11,2
ATT0009462,EMP0789,6,2024,19,0,7,3
ATT0009463,EMP0789,7,2024,22,0,16,2
ATT0009464,EMP0789,8,2024,19,2,11,0
ATT0009465,EMP0789,9,2024,21,3,16,0
ATT0009466,EMP0789,10,2024,21,1,7,1
ATT0009467,EMP0789,11,2024,20,3,14,1
ATT0009468,EMP0789,12,2024,20,3,2,1
ATT0009469,EMP0790,1,2024,22,1,18,0
ATT0009470,EMP0790,2,2024,22,1,13,2
ATT0009471,EMP0790,3,2024,21,1,13,3
ATT0009472,EMP0790,4,2024,20,3,9,3
ATT0009473,EMP0790,5,2024,21,2,15,0
ATT0009474,EMP0790,6,2024,20,1,5,3
ATT0009475,EMP0790,7,2024,19,3,5,2
ATT0009476,EMP0790,8,2024,19,2,5,1
ATT0009477,EMP0790,9,2024,20,2,4,2
ATT0009478,EMP0790,10,2024,21,0,18,3
ATT0009479,EMP0790,11,2024,22,2,17,0
ATT0009480,EMP0790,12,2024,21,0,13,0
ATT0009481,EMP0791,1,2024,19,2,20,1
ATT0009482,EMP0791,2,2024,18,1,14,1
ATT0009483,EMP0791,3,2024,18,3,3,0
ATT0009484,EMP0791,4,2024,18,3,6,2
ATT0009485,EMP0791,5,2024,22,1,11,1
ATT0009486,EMP0791,6,2024,21,3,3,0
ATT0009487,EMP0791,7,2024,21,0,13,0
ATT0009488,EMP0791,8,2024,22,0,10,3
ATT0009489,EMP0791,9,2024,19,0,10,3
ATT0009490,EMP0791,10,2024,20,1,0,2
ATT0009491,EMP0791,11,2024,18,0,13,1
ATT0009492,EMP0791,12,2024,20,3,17,0
ATT0009493,EMP0792,1,2024,21,2,2,2
ATT0009494,EMP0792,2,2024,19,2,13,0
ATT0009495,EMP0792,3,2024,19,2,8,2
ATT0009496,EMP0792,4,2024,20,0,12,2
ATT0009497,EMP0792,5,2024,19,2,20,3
ATT0009498,EMP0792,6,2024,19,3,1,2
ATT0009499,EMP0792,7,2024,19,0,18,1
ATT0009500,EMP0792,8,2024,18,0,5,3
ATT0009501,EMP0792,9,2024,21,1,10,3
ATT0009502,EMP0792,10,2024,19,0,8,3
ATT0009503,EMP0792,11,2024,18,0,2,1
ATT0009504,EMP0792,12,2024,19,2,5,2
ATT0009505,EMP0793,1,2024,19,0,12,3
ATT0009506,EMP0793,2,2024,21,3,2,2
ATT0009507,EMP0793,3,2024,21,3,9,0
ATT0009508,EMP0793,4,2024,21,3,14,0
ATT0009509,EMP0793,5,2024,19,1,12,2
ATT0009510,EMP0793,6,2024,18,2,8,1
ATT0009511,EMP0793,7,2024,20,2,5,0
ATT0009512,EMP0793,8,2024,19,3,3,0
ATT0009513,EMP0793,9,2024,22,1,20,2
ATT0009514,EMP0793,10,2024,20,2,0,2
ATT0009515,EMP0793,11,2024,21,3,0,0
ATT0009516,EMP0793,12,2024,19,3,5,3
ATT0009517,EMP0794,1,2024,19,2,13,1
ATT0009518,EMP0794,2,2024,21,3,20,1
ATT0009519,EMP0794,3,2024,18,0,4,1
ATT0009520,EMP0794,4,2024,20,3,3,1
ATT0009521,EMP0794,5,2024,21,3,0,2
ATT0009522,EMP0794,6,2024,21,1,19,1
ATT0009523,EMP0794,7,2024,18,0,16,2
ATT0009524,EMP0794,8,2024,20,3,16,3
ATT0009525,EMP0794,9,2024,20,0,11,2
ATT0009526,EMP0794,10,2024,20,1,10,0
ATT0009527,EMP0794,11,2024,22,0,4,3
ATT0009528,EMP0794,12,2024,21,3,6,1
ATT0009529,EMP0795,1,2024,20,1,2,3
ATT0009530,EMP0795,2,2024,22,3,1,3
ATT0009531,EMP0795,3,2024,19,3,4,0
ATT0009532,EMP0795,4,2024,20,0,1,1
ATT0009533,EMP0795,5,2024,20,1,7,2
ATT0009534,EMP0795,6,2024,21,0,6,0
ATT0009535,EMP0795,7,2024,19,1,14,3
ATT0009536,EMP0795,8,2024,19,0,6,2
ATT0009537,EMP0795,9,2024,22,0,6,0
ATT0009538,EMP0795,10,2024,21,0,6,1
ATT0009539,EMP0795,11,2024,21,1,3,3
ATT0009540,EMP0795,12,2024,18,0,17,1
ATT0009541,EMP0796,1,2024,21,0,6,1
ATT0009542,EMP0796,2,2024,22,3,2,3
ATT0009543,EMP0796,3,2024,18,2,2,3
ATT0009544,EMP0796,4,2024,20,2,9,1
ATT0009545,EMP0796,5,2024,22,1,0,3
ATT0009546,EMP0796,6,2024,19,0,12,3
ATT0009547,EMP0796,7,2024,18,0,13,1
ATT0009548,EMP0796,8,2024,21,2,10,3
ATT0009549,EMP0796,9,2024,19,1,1,0
ATT0009550,EMP0796,10,2024,20,2,5,2
ATT0009551,EMP0796,11,2024,18,1,13,2
ATT0009552,EMP0796,12,2024,18,0,18,1
ATT0009553,EMP0797,1,2024,22,3,20,0
ATT0009554,EMP0797,2,2024,20,2,12,2
ATT0009555,EMP0797,3,2024,20,0,1,2
ATT0009556,EMP0797,4,2024,22,2,17,1
ATT0009557,EMP0797,5,2024,21,3,18,1
ATT0009558,EMP0797,6,2024,22,0,8,1
ATT0009559,EMP0797,7,2024,18,2,5,2
ATT0009560,EMP0797,8,2024,20,3,17,1
ATT0009561,EMP0797,9,2024,22,0,11,2
ATT0009562,EMP0797,10,2024,22,0,4,3
ATT0009563,EMP0797,11,2024,20,2,1,1
ATT0009564,EMP0797,12,2024,20,1,13,3
ATT0009565,EMP0798,1,2024,21,1,5,2
ATT0009566,EMP0798,2,2024,22,3,1,2
ATT0009567,EMP0798,3,2024,20,3,17,2
ATT0009568,EMP0798,4,2024,21,1,1,0
ATT0009569,EMP0798,5,2024,18,1,6,3
ATT0009570,EMP0798,6,2024,18,1,16,1
ATT0009571,EMP0798,7,2024,21,2,9,3
ATT0009572,EMP0798,8,2024,22,1,19,2
ATT0009573,EMP0798,9,2024,19,3,5,1
ATT0009574,EMP0798,10,2024,19,2,10,3
ATT0009575,EMP0798,11,2024,19,1,10,1
ATT0009576,EMP0798,12,2024,19,2,14,0
ATT0009577,EMP0799,1,2024,19,2,6,0
ATT0009578,EMP0799,2,2024,19,1,15,1
ATT0009579,EMP0799,3,2024,20,2,18,2
ATT0009580,EMP0799,4,2024,22,0,3,3
ATT0009581,EMP0799,5,2024,19,3,15,1
ATT0009582,EMP0799,6,2024,20,2,0,2
ATT0009583,EMP0799,7,2024,18,1,20,0
ATT0009584,EMP0799,8,2024,19,2,16,1
ATT0009585,EMP0799,9,2024,21,1,7,3
ATT0009586,EMP0799,10,2024,21,1,4,0
ATT0009587,EMP0799,11,2024,21,2,5,1
ATT0009588,EMP0799,12,2024,19,1,15,3
ATT0009589,EMP0800,1,2024,20,0,9,1
ATT0009590,EMP0800,2,2024,20,3,15,3
ATT0009591,EMP0800,3,2024,22,3,5,1
ATT0009592,EMP0800,4,2024,20,0,19,2
ATT0009593,EMP0800,5,2024,20,3,19,0
ATT0009594,EMP0800,6,2024,21,3,1,3
ATT0009595,EMP0800,7,2024,19,1,20,0
ATT0009596,EMP0800,8,2024,18,1,8,2
ATT0009597,EMP0800,9,2024,18,1,2,0
ATT0009598,EMP0800,10,2024,20,0,2,3
ATT0009599,EMP0800,11,2024,19,2,6,0
ATT0009600,EMP0800,12,2024,21,1,14,1
ATT0009601,EMP0801,1,2024,18,2,12,1
ATT0009602,EMP0801,2,2024,20,3,9,0
ATT0009603,EMP0801,3,2024,18,0,7,0
ATT0009604,EMP0801,4,2024,22,2,3,2
ATT0009605,EMP0801,5,2024,18,1,7,2
ATT0009606,EMP0801,6,2024,18,3,4,0
ATT0009607,EMP0801,7,2024,19,2,19,1
ATT0009608,EMP0801,8,2024,19,3,4,2
ATT0009609,EMP0801,9,2024,19,2,14,1
ATT0009610,EMP0801,10,2024,18,1,5,2
ATT0009611,EMP0801,11,2024,19,2,3,3
ATT0009612,EMP0801,12,2024,22,2,10,2
ATT0009613,EMP0802,1,2024,18,2,12,2
ATT0009614,EMP0802,2,2024,21,3,16,0
ATT0009615,EMP0802,3,2024,18,0,17,2
ATT0009616,EMP0802,4,2024,21,0,11,2
ATT0009617,EMP0802,5,2024,20,3,4,3
ATT0009618,EMP0802,6,2024,22,1,14,2
ATT0009619,EMP0802,7,2024,21,2,6,2
ATT0009620,EMP0802,8,2024,20,3,4,2
ATT0009621,EMP0802,9,2024,21,3,13,1
ATT0009622,EMP0802,10,2024,19,3,4,2
ATT0009623,EMP0802,11,2024,18,0,18,3
ATT0009624,EMP0802,12,2024,19,2,11,0
ATT0009625,EMP0803,1,2024,20,1,11,2
ATT0009626,EMP0803,2,2024,21,0,18,2
ATT0009627,EMP0803,3,2024,18,0,18,1
ATT0009628,EMP0803,4,2024,18,1,0,2
ATT0009629,EMP0803,5,2024,20,3,13,0
ATT0009630,EMP0803,6,2024,22,3,4,1
ATT0009631,EMP0803,7,2024,21,0,2,0
ATT0009632,EMP0803,8,2024,22,3,3,3
ATT0009633,EMP0803,9,2024,22,3,1,0
ATT0009634,EMP0803,10,2024,22,2,4,2
ATT0009635,EMP0803,11,2024,18,0,2,3
ATT0009636,EMP0803,12,2024,19,2,2,2
ATT0009637,EMP0804,1,2024,21,2,4,1
ATT0009638,EMP0804,2,2024,19,3,20,0
ATT0009639,EMP0804,3,2024,22,0,16,2
ATT0009640,EMP0804,4,2024,20,0,3,1
ATT0009641,EMP0804,5,2024,21,3,14,2
ATT0009642,EMP0804,6,2024,18,1,11,1
ATT0009643,EMP0804,7,2024,19,1,10,1
ATT0009644,EMP0804,8,2024,21,1,15,2
ATT0009645,EMP0804,9,2024,20,0,3,3
ATT0009646,EMP0804,10,2024,21,2,17,2
ATT0009647,EMP0804,11,2024,22,0,4,0
ATT0009648,EMP0804,12,2024,19,0,6,0
ATT0009649,EMP0805,1,2024,19,3,3,3
ATT0009650,EMP0805,2,2024,22,1,14,1
ATT0009651,EMP0805,3,2024,22,2,1,0
ATT0009652,EMP0805,4,2024,21,2,13,1
ATT0009653,EMP0805,5,2024,21,3,10,2
ATT0009654,EMP0805,6,2024,22,2,17,0
ATT0009655,EMP0805,7,2024,21,2,11,1
ATT0009656,EMP0805,8,2024,19,2,18,1
ATT0009657,EMP0805,9,2024,20,0,18,0
ATT0009658,EMP0805,10,2024,20,1,8,1
ATT0009659,EMP0805,11,2024,22,1,3,0
ATT0009660,EMP0805,12,2024,21,3,5,0
ATT0009661,EMP0806,1,2024,22,0,7,3
ATT0009662,EMP0806,2,2024,21,3,11,2
ATT0009663,EMP0806,3,2024,18,0,14,2
ATT0009664,EMP0806,4,2024,18,2,8,3
ATT0009665,EMP0806,5,2024,21,2,7,1
ATT0009666,EMP0806,6,2024,21,0,20,3
ATT0009667,EMP0806,7,2024,21,1,14,3
ATT0009668,EMP0806,8,2024,19,0,5,3
ATT0009669,EMP0806,9,2024,22,3,4,3
ATT0009670,EMP0806,10,2024,21,2,15,1
ATT0009671,EMP0806,11,2024,21,2,20,3
ATT0009672,EMP0806,12,2024,19,2,20,3
ATT0009673,EMP0807,1,2024,22,1,19,3
ATT0009674,EMP0807,2,2024,22,3,18,0
ATT0009675,EMP0807,3,2024,21,3,20,2
ATT0009676,EMP0807,4,2024,19,3,0,3
ATT0009677,EMP0807,5,2024,20,3,10,2
ATT0009678,EMP0807,6,2024,22,3,12,1
ATT0009679,EMP0807,7,2024,19,3,5,3
ATT0009680,EMP0807,8,2024,20,0,0,0
ATT0009681,EMP0807,9,2024,20,0,11,1
ATT0009682,EMP0807,10,2024,20,3,2,2
ATT0009683,EMP0807,11,2024,21,0,0,2
ATT0009684,EMP0807,12,2024,19,3,19,3
ATT0009685,EMP0808,1,2024,20,2,8,0
ATT0009686,EMP0808,2,2024,19,2,10,0
ATT0009687,EMP0808,3,2024,19,0,6,3
ATT0009688,EMP0808,4,2024,19,2,19,0
ATT0009689,EMP0808,5,2024,20,2,15,0
ATT0009690,EMP0808,6,2024,21,1,19,0
ATT0009691,EMP0808,7,2024,22,1,2,2
ATT0009692,EMP0808,8,2024,20,0,5,2
ATT0009693,EMP0808,9,2024,19,2,17,0
ATT0009694,EMP0808,10,2024,22,1,8,1
ATT0009695,EMP0808,11,2024,20,3,4,3
ATT0009696,EMP0808,12,2024,21,0,5,0
ATT0009697,EMP0809,1,2024,19,0,3,2
ATT0009698,EMP0809,2,2024,19,0,7,0
ATT0009699,EMP0809,3,2024,21,3,5,0
ATT0009700,EMP0809,4,2024,20,1,19,1
ATT0009701,EMP0809,5,2024,19,2,14,2
ATT0009702,EMP0809,6,2024,18,3,0,3
ATT0009703,EMP0809,7,2024,20,0,3,0
ATT0009704,EMP0809,8,2024,19,0,0,2
ATT0009705,EMP0809,9,2024,18,0,0,1
ATT0009706,EMP0809,10,2024,21,3,19,2
ATT0009707,EMP0809,11,2024,19,1,10,1
ATT0009708,EMP0809,12,2024,21,0,20,2
ATT0009709,EMP0810,1,2024,18,0,19,3
ATT0009710,EMP0810,2,2024,20,0,6,3
ATT0009711,EMP0810,3,2024,19,1,20,1
ATT0009712,EMP0810,4,2024,19,3,20,2
ATT0009713,EMP0810,5,2024,20,0,18,3
ATT0009714,EMP0810,6,2024,22,2,18,0
ATT0009715,EMP0810,7,2024,18,0,14,1
ATT0009716,EMP0810,8,2024,21,0,4,0
ATT0009717,EMP0810,9,2024,21,0,16,0
ATT0009718,EMP0810,10,2024,18,2,14,0
ATT0009719,EMP0810,11,2024,18,1,11,1
ATT0009720,EMP0810,12,2024,18,2,20,2
ATT0009721,EMP0811,1,2024,19,1,8,1
ATT0009722,EMP0811,2,2024,22,0,18,1
ATT0009723,EMP0811,3,2024,19,0,12,2
ATT0009724,EMP0811,4,2024,20,0,10,0
ATT0009725,EMP0811,5,2024,22,0,16,0
ATT0009726,EMP0811,6,2024,18,0,20,2
ATT0009727,EMP0811,7,2024,20,1,17,1
ATT0009728,EMP0811,8,2024,18,2,11,2
ATT0009729,EMP0811,9,2024,18,1,8,3
ATT0009730,EMP0811,10,2024,22,3,3,0
ATT0009731,EMP0811,11,2024,21,0,3,0
ATT0009732,EMP0811,12,2024,19,1,0,0
ATT0009733,EMP0812,1,2024,21,3,20,1
ATT0009734,EMP0812,2,2024,19,3,19,0
ATT0009735,EMP0812,3,2024,18,0,14,3
ATT0009736,EMP0812,4,2024,19,2,18,0
ATT0009737,EMP0812,5,2024,20,2,3,3
ATT0009738,EMP0812,6,2024,19,2,0,3
ATT0009739,EMP0812,7,2024,19,3,11,0
ATT0009740,EMP0812,8,2024,20,1,18,0
ATT0009741,EMP0812,9,2024,20,0,6,2
ATT0009742,EMP0812,10,2024,19,0,0,0
ATT0009743,EMP0812,11,2024,21,2,11,3
ATT0009744,EMP0812,12,2024,19,0,0,3
ATT0009745,EMP0813,1,2024,22,1,0,3
ATT0009746,EMP0813,2,2024,20,3,10,1
ATT0009747,EMP0813,3,2024,18,0,13,3
ATT0009748,EMP0813,4,2024,21,1,20,3
ATT0009749,EMP0813,5,2024,22,3,17,2
ATT0009750,EMP0813,6,2024,20,0,2,1
ATT0009751,EMP0813,7,2024,21,3,8,0
ATT0009752,EMP0813,8,2024,22,3,9,3
ATT0009753,EMP0813,9,2024,22,2,19,1
ATT0009754,EMP0813,10,2024,21,1,13,2
ATT0009755,EMP0813,11,2024,20,1,20,0
ATT0009756,EMP0813,12,2024,19,0,9,0
ATT0009757,EMP0814,1,2024,21,2,8,0
ATT0009758,EMP0814,2,2024,20,1,10,1
ATT0009759,EMP0814,3,2024,21,3,14,2
ATT0009760,EMP0814,4,2024,21,0,16,0
ATT0009761,EMP0814,5,2024,20,0,19,0
ATT0009762,EMP0814,6,2024,21,2,9,3
ATT0009763,EMP0814,7,2024,21,2,18,1
ATT0009764,EMP0814,8,2024,21,2,5,3
ATT0009765,EMP0814,9,2024,20,3,0,1
ATT0009766,EMP0814,10,2024,21,0,9,3
ATT0009767,EMP0814,11,2024,19,2,17,2
ATT0009768,EMP0814,12,2024,22,1,2,2
ATT0009769,EMP0815,1,2024,22,0,17,1
ATT0009770,EMP0815,2,2024,20,3,10,3
ATT0009771,EMP0815,3,2024,21,2,14,1
ATT0009772,EMP0815,4,2024,22,2,12,0
ATT0009773,EMP0815,5,2024,22,3,4,3
ATT0009774,EMP0815,6,2024,22,0,15,3
ATT0009775,EMP0815,7,2024,19,1,15,3
ATT0009776,EMP0815,8,2024,18,3,3,3
ATT0009777,EMP0815,9,2024,20,0,1,1
ATT0009778,EMP0815,10,2024,21,1,1,2
ATT0009779,EMP0815,11,2024,19,0,2,0
ATT0009780,EMP0815,12,2024,18,0,11,0
ATT0009781,EMP0816,1,2024,18,0,0,1
ATT0009782,EMP0816,2,2024,21,3,12,3
ATT0009783,EMP0816,3,2024,20,2,10,2
ATT0009784,EMP0816,4,2024,20,0,12,2
ATT0009785,EMP0816,5,2024,22,2,5,2
ATT0009786,EMP0816,6,2024,21,1,18,2
ATT0009787,EMP0816,7,2024,19,1,14,2
ATT0009788,EMP0816,8,2024,20,2,2,1
ATT0009789,EMP0816,9,2024,19,2,7,2
ATT0009790,EMP0816,10,2024,22,1,17,0
ATT0009791,EMP0816,11,2024,22,3,2,3
ATT0009792,EMP0816,12,2024,19,1,1,0
ATT0009793,EMP0817,1,2024,20,3,2,1
ATT0009794,EMP0817,2,2024,22,3,14,2
ATT0009795,EMP0817,3,2024,18,2,14,0
ATT0009796,EMP0817,4,2024,21,0,9,3
ATT0009797,EMP0817,5,2024,22,1,19,2
ATT0009798,EMP0817,6,2024,19,3,14,2
ATT0009799,EMP0817,7,2024,21,3,5,2
ATT0009800,EMP0817,8,2024,18,0,13,1
ATT0009801,EMP0817,9,2024,18,2,10,0
ATT0009802,EMP0817,10,2024,20,3,20,2
ATT0009803,EMP0817,11,2024,21,2,9,3
ATT0009804,EMP0817,12,2024,21,1,12,0
ATT0009805,EMP0818,1,2024,18,2,5,0
ATT0009806,EMP0818,2,2024,22,1,18,2
ATT0009807,EMP0818,3,2024,21,1,19,0
ATT0009808,EMP0818,4,2024,22,3,5,1
ATT0009809,EMP0818,5,2024,20,0,3,2
ATT0009810,EMP0818,6,2024,18,2,9,3
ATT0009811,EMP0818,7,2024,20,0,15,0
ATT0009812,EMP0818,8,2024,20,2,8,3
ATT0009813,EMP0818,9,2024,21,0,20,1
ATT0009814,EMP0818,10,2024,20,2,6,1
ATT0009815,EMP0818,11,2024,22,2,20,2
ATT0009816,EMP0818,12,2024,21,0,4,1
ATT0009817,EMP0819,1,2024,20,3,2,1
ATT0009818,EMP0819,2,2024,20,2,19,3
ATT0009819,EMP0819,3,2024,20,3,17,3
